filename,fold,target,category,esc10,src_file,take
2-121909-A-35.wav,2,35,washing_machine,False,121909,A
2-121978-A-29.wav,2,29,drinking_sipping,False,121978,A
2-122066-A-45.wav,2,45,train,False,122066,A
2-122067-A-45.wav,2,45,train,False,122067,A
2-122104-A-0.wav,2,0,dog,True,122104,A
2-122616-A-14.wav,2,14,chirping_birds,False,122616,A
2-122763-A-29.wav,2,29,drinking_sipping,False,122763,A
2-122820-A-36.wav,2,36,vacuum_cleaner,False,122820,A
2-123712-A-33.wav,2,33,door_wood_creaks,False,123712,A
2-123896-A-24.wav,2,24,coughing,False,123896,A
2-124564-A-15.wav,2,15,water_drops,False,124564,A
2-124662-A-11.wav,2,11,sea_waves,True,124662,A
2-125520-A-43.wav,2,43,car_horn,False,125520,A
2-125821-A-13.wav,2,13,crickets,False,125821,A
2-125875-A-13.wav,2,13,crickets,False,125875,A
2-125966-A-11.wav,2,11,sea_waves,True,125966,A
2-126433-A-17.wav,2,17,pouring_water,False,126433,A
2-126756-A-29.wav,2,29,drinking_sipping,False,126756,A
2-127108-A-38.wav,2,38,clock_tick,True,127108,A
2-127109-A-6.wav,2,6,hen,False,127109,A
2-128465-A-43.wav,2,43,car_horn,False,128465,A
2-128631-A-21.wav,2,21,sneezing,True,128631,A
2-130245-A-34.wav,2,34,can_opening,False,130245,A
2-130978-A-21.wav,2,21,sneezing,True,130978,A
2-130979-A-21.wav,2,21,sneezing,True,130979,A
2-131943-A-38.wav,2,38,clock_tick,True,131943,A
2-132157-A-11.wav,2,11,sea_waves,True,132157,A
2-133863-A-11.wav,2,11,sea_waves,True,133863,A
2-133889-A-30.wav,2,30,door_wood_knock,False,133889,A
2-134049-A-6.wav,2,6,hen,False,134049,A
2-134700-A-38.wav,2,38,clock_tick,True,134700,A
2-134915-A-30.wav,2,30,door_wood_knock,False,134915,A
2-135649-A-45.wav,2,45,train,False,135649,A
2-135728-A-38.wav,2,38,clock_tick,True,135728,A
2-135860-A-49.wav,2,49,hand_saw,False,135860,A
2-137162-A-11.wav,2,11,sea_waves,True,137162,A
2-138257-A-31.wav,2,31,mouse_click,False,138257,A
2-138465-A-43.wav,2,43,car_horn,False,138465,A
2-139748-A-15.wav,2,15,water_drops,False,139748,A
2-139749-A-15.wav,2,15,water_drops,False,139749,A
2-140147-A-38.wav,2,38,clock_tick,True,140147,A
2-140841-A-30.wav,2,30,door_wood_knock,False,140841,A
2-141563-A-39.wav,2,39,glass_breaking,False,141563,A
2-141584-A-38.wav,2,38,clock_tick,True,141584,A
2-141681-A-36.wav,2,36,vacuum_cleaner,False,141681,A
2-141682-A-36.wav,2,36,vacuum_cleaner,False,141682,A
2-144031-A-34.wav,2,34,can_opening,False,144031,A
2-144137-A-43.wav,2,43,car_horn,False,144137,A
2-146877-A-31.wav,2,31,mouse_click,False,146877,A
2-151079-A-20.wav,2,20,crying_baby,True,151079,A
2-152895-A-31.wav,2,31,mouse_click,False,152895,A
2-152964-A-31.wav,2,31,mouse_click,False,152964,A
2-153388-A-31.wav,2,31,mouse_click,False,153388,A
2-154688-A-31.wav,2,31,mouse_click,False,154688,A
2-155801-A-11.wav,2,11,sea_waves,True,155801,A
2-157488-A-6.wav,2,6,hen,False,157488,A
2-158746-A-2.wav,2,2,pig,False,158746,A
2-160128-A-7.wav,2,7,insects,False,160128,A
2-160888-A-47.wav,2,47,airplane,False,160888,A
2-165801-A-48.wav,2,48,fireworks,False,165801,A
2-166644-A-2.wav,2,2,pig,False,166644,A
2-173559-A-39.wav,2,39,glass_breaking,False,173559,A
2-173607-A-39.wav,2,39,glass_breaking,False,173607,A
2-173618-A-39.wav,2,39,glass_breaking,False,173618,A
2-182508-A-8.wav,2,8,sheep,False,182508,A
2-184077-A-49.wav,2,49,hand_saw,False,184077,A
2-18766-A-12.wav,2,12,crackling_fire,True,18766,A
2-188822-A-40.wav,2,40,helicopter,True,188822,A
2-196688-A-8.wav,2,8,sheep,False,196688,A
2-205966-A-16.wav,2,16,wind,False,205966,A
2-209471-A-25.wav,2,25,footsteps,False,209471,A
2-209472-A-25.wav,2,25,footsteps,False,209472,A
2-209473-A-25.wav,2,25,footsteps,False,209473,A
2-209474-A-25.wav,2,25,footsteps,False,209474,A
2-209475-A-25.wav,2,25,footsteps,False,209475,A
2-209476-A-25.wav,2,25,footsteps,False,209476,A
2-209477-A-25.wav,2,25,footsteps,False,209477,A
2-209478-A-25.wav,2,25,footsteps,False,209478,A
2-250710-A-39.wav,2,39,glass_breaking,False,250710,A
2-25292-A-22.wav,2,22,clapping,False,25292,A
2-25293-A-22.wav,2,22,clapping,False,25293,A
2-262579-A-45.wav,2,45,train,False,262579,A
2-28314-A-12.wav,2,12,crackling_fire,True,28314,A
2-30322-A-12.wav,2,12,crackling_fire,True,30322,A
2-32515-A-4.wav,2,4,frog,False,32515,A
2-32834-A-4.wav,2,4,frog,False,32834,A
2-37806-A-40.wav,2,40,helicopter,True,37806,A
2-37870-A-2.wav,2,2,pig,False,37870,A
2-39441-A-19.wav,2,19,thunderstorm,False,39441,A
2-39443-A-19.wav,2,19,thunderstorm,False,39443,A
2-39945-A-19.wav,2,19,thunderstorm,False,39945,A
2-42101-A-43.wav,2,43,car_horn,False,42101,A
2-43802-A-42.wav,2,42,siren,False,43802,A
2-43806-A-42.wav,2,42,siren,False,43806,A
2-50665-A-20.wav,2,20,crying_baby,True,50665,A
2-50666-A-20.wav,2,20,crying_baby,True,50666,A
2-50667-A-41.wav,2,41,chainsaw,True,50667,A
2-50668-A-41.wav,2,41,chainsaw,True,50668,A
2-50774-A-23.wav,2,23,breathing,False,50774,A
2-51173-A-35.wav,2,35,washing_machine,False,51173,A
2-51630-A-49.wav,2,49,hand_saw,False,51630,A
2-52001-A-28.wav,2,28,snoring,False,52001,A
2-52085-A-4.wav,2,4,frog,False,52085,A
2-52789-A-4.wav,2,4,frog,False,52789,A
2-54086-A-43.wav,2,43,car_horn,False,54086,A
2-54961-A-23.wav,2,23,breathing,False,54961,A
2-54962-A-23.wav,2,23,breathing,False,54962,A
2-56926-A-46.wav,2,46,church_bells,False,56926,A
2-57191-A-46.wav,2,46,church_bells,False,57191,A
2-57733-A-22.wav,2,22,clapping,False,57733,A
2-59241-A-35.wav,2,35,washing_machine,False,59241,A
2-59321-A-49.wav,2,49,hand_saw,False,59321,A
2-59565-A-46.wav,2,46,church_bells,False,59565,A
2-59566-A-46.wav,2,46,church_bells,False,59566,A
2-60180-A-49.wav,2,49,hand_saw,False,60180,A
2-60791-A-26.wav,2,26,laughing,False,60791,A
2-60794-A-26.wav,2,26,laughing,False,60794,A
2-60795-A-26.wav,2,26,laughing,False,60795,A
2-60900-A-22.wav,2,22,clapping,False,60900,A
2-61311-A-12.wav,2,12,crackling_fire,True,61311,A
2-61618-A-46.wav,2,46,church_bells,False,61618,A
2-62226-A-26.wav,2,26,laughing,False,62226,A
2-64332-A-18.wav,2,18,toilet_flush,False,64332,A
2-64962-A-15.wav,2,15,water_drops,False,64962,A
2-64963-A-15.wav,2,15,water_drops,False,64963,A
2-65484-A-18.wav,2,18,toilet_flush,False,65484,A
2-65747-A-12.wav,2,12,crackling_fire,True,65747,A
2-65750-A-1.wav,2,1,rooster,True,65750,A
2-66205-A-23.wav,2,23,breathing,False,66205,A
2-66637-A-20.wav,2,20,crying_baby,True,66637,A
2-67422-A-18.wav,2,18,toilet_flush,False,67422,A
2-68391-A-41.wav,2,41,chainsaw,True,68391,A
2-68595-A-15.wav,2,15,water_drops,False,68595,A
2-69131-A-5.wav,2,5,cat,False,69131,A
2-70052-A-42.wav,2,42,siren,False,70052,A
2-70280-A-18.wav,2,18,toilet_flush,False,70280,A
2-70344-A-33.wav,2,33,door_wood_creaks,False,70344,A
2-70366-A-33.wav,2,33,door_wood_creaks,False,70366,A
2-70367-A-33.wav,2,33,door_wood_creaks,False,70367,A
2-70936-A-42.wav,2,42,siren,False,70936,A
2-70938-A-42.wav,2,42,siren,False,70938,A
2-70939-A-42.wav,2,42,siren,False,70939,A
2-71162-A-1.wav,2,1,rooster,True,71162,A
2-72268-A-6.wav,2,6,hen,False,72268,A
2-72547-A-14.wav,2,14,chirping_birds,False,72547,A
2-72677-A-18.wav,2,18,toilet_flush,False,72677,A
2-72688-A-42.wav,2,42,siren,False,72688,A
2-72970-A-10.wav,2,10,rain,True,72970,A
2-73027-A-10.wav,2,10,rain,True,73027,A
2-7321-A-33.wav,2,33,door_wood_creaks,False,7321,A
2-73260-A-10.wav,2,10,rain,True,73260,A
2-73544-A-27.wav,2,27,brushing_teeth,False,73544,A
2-74361-A-47.wav,2,47,airplane,False,74361,A
2-74977-A-18.wav,2,18,toilet_flush,False,74977,A
2-75726-A-6.wav,2,6,hen,False,75726,A
2-76408-A-22.wav,2,22,clapping,False,76408,A
2-76868-A-6.wav,2,6,hen,False,76868,A
2-77346-A-46.wav,2,46,church_bells,False,77346,A
2-77347-A-46.wav,2,46,church_bells,False,77347,A
2-77945-A-41.wav,2,41,chainsaw,True,77945,A
2-78381-A-46.wav,2,46,church_bells,False,78381,A
2-78562-A-37.wav,2,37,clock_alarm,False,78562,A
2-78651-A-44.wav,2,44,engine,False,78651,A
2-78781-A-47.wav,2,47,airplane,False,78781,A
2-78799-A-47.wav,2,47,airplane,False,78799,A
2-79769-A-26.wav,2,26,laughing,False,79769,A
2-79775-A-26.wav,2,26,laughing,False,79775,A
2-80313-A-28.wav,2,28,snoring,False,80313,A
2-80482-A-20.wav,2,20,crying_baby,True,80482,A
2-80844-A-13.wav,2,13,crickets,False,80844,A
2-81112-A-34.wav,2,34,can_opening,False,81112,A
2-81190-A-34.wav,2,34,can_opening,False,81190,A
2-81270-A-1.wav,2,1,rooster,True,81270,A
2-81731-A-10.wav,2,10,rain,True,81731,A
2-81970-A-7.wav,2,7,insects,False,81970,A
2-82071-A-27.wav,2,27,brushing_teeth,False,82071,A
2-82077-A-7.wav,2,7,insects,False,82077,A
2-82274-A-5.wav,2,5,cat,False,82274,A
2-82367-A-10.wav,2,10,rain,True,82367,A
2-82455-A-23.wav,2,23,breathing,False,82455,A
2-82538-A-21.wav,2,21,sneezing,True,82538,A
2-83270-A-13.wav,2,13,crickets,False,83270,A
2-83536-A-27.wav,2,27,brushing_teeth,False,83536,A
2-83667-A-34.wav,2,34,can_opening,False,83667,A
2-83688-A-34.wav,2,34,can_opening,False,83688,A
2-83934-A-5.wav,2,5,cat,False,83934,A
2-84693-A-49.wav,2,49,hand_saw,False,84693,A
2-84943-A-18.wav,2,18,toilet_flush,False,84943,A
2-84965-A-23.wav,2,23,breathing,False,84965,A
2-85139-A-13.wav,2,13,crickets,False,85139,A
2-85292-A-24.wav,2,24,coughing,False,85292,A
2-85434-A-27.wav,2,27,brushing_teeth,False,85434,A
2-85471-A-34.wav,2,34,can_opening,False,85471,A
2-85945-A-18.wav,2,18,toilet_flush,False,85945,A
2-86160-A-27.wav,2,27,brushing_teeth,False,86160,A
2-87282-A-34.wav,2,34,can_opening,False,87282,A
2-87412-A-24.wav,2,24,coughing,False,87412,A
2-87780-A-33.wav,2,33,door_wood_creaks,False,87780,A
2-87781-A-10.wav,2,10,rain,True,87781,A
2-87794-A-24.wav,2,24,coughing,False,87794,A
2-87795-A-24.wav,2,24,coughing,False,87795,A
2-87799-A-24.wav,2,24,coughing,False,87799,A
2-88724-A-38.wav,2,38,clock_tick,True,88724,A
2-89516-A-37.wav,2,37,clock_alarm,False,89516,A
2-91912-A-33.wav,2,33,door_wood_creaks,False,91912,A
2-92627-A-27.wav,2,27,brushing_teeth,False,92627,A
2-92978-A-29.wav,2,29,drinking_sipping,False,92978,A
2-93030-A-21.wav,2,21,sneezing,True,93030,A
2-94230-A-27.wav,2,27,brushing_teeth,False,94230,A
2-94807-A-29.wav,2,29,drinking_sipping,False,94807,A
2-95035-A-1.wav,2,1,rooster,True,95035,A
2-95258-A-1.wav,2,1,rooster,True,95258,A
2-95567-A-23.wav,2,23,breathing,False,95567,A
2-96033-A-13.wav,2,13,crickets,False,96033,A
2-96063-A-37.wav,2,37,clock_alarm,False,96063,A
2-96460-A-1.wav,2,1,rooster,True,96460,A
2-96654-A-47.wav,2,47,airplane,False,96654,A
2-96904-A-27.wav,2,27,brushing_teeth,False,96904,A
2-98392-A-23.wav,2,23,breathing,False,98392,A
2-98676-A-24.wav,2,24,coughing,False,98676,A
2-98866-A-47.wav,2,47,airplane,False,98866,A
2-99795-A-32.wav,2,32,keyboard_typing,False,99795,A
2-99796-A-32.wav,2,32,keyboard_typing,False,99796,A
2-99955-A-7.wav,2,7,insects,False,99955,A
3-100018-A-18.wav,3,18,toilet_flush,False,100018,A
3-100024-A-27.wav,3,27,brushing_teeth,False,100024,A
3-101381-A-33.wav,3,33,door_wood_creaks,False,101381,A
3-102583-A-49.wav,3,49,hand_saw,False,102583,A
3-102908-A-4.wav,3,4,frog,False,102908,A
3-103050-A-19.wav,3,19,thunderstorm,False,103050,A
3-103051-A-19.wav,3,19,thunderstorm,False,103051,A
3-103401-A-33.wav,3,33,door_wood_creaks,False,103401,A
3-103597-A-25.wav,3,25,footsteps,False,103597,A
3-103598-A-25.wav,3,25,footsteps,False,103598,A
3-103599-A-25.wav,3,25,footsteps,False,103599,A
3-104632-A-12.wav,3,12,crackling_fire,True,104632,A
3-104761-A-7.wav,3,7,insects,False,104761,A
3-104958-A-12.wav,3,12,crackling_fire,True,104958,A
3-105235-A-7.wav,3,7,insects,False,105235,A
3-105236-A-7.wav,3,7,insects,False,105236,A
3-107123-A-26.wav,3,26,laughing,False,107123,A
3-107219-A-1.wav,3,1,rooster,True,107219,A
3-108160-A-23.wav,3,23,breathing,False,108160,A
3-108451-A-17.wav,3,17,pouring_water,False,108451,A
3-108677-A-18.wav,3,18,toilet_flush,False,108677,A
3-108791-A-18.wav,3,18,toilet_flush,False,108791,A
3-110536-A-26.wav,3,26,laughing,False,110536,A
3-110913-A-7.wav,3,7,insects,False,110913,A
3-111102-A-46.wav,3,46,church_bells,False,111102,A
3-112356-A-18.wav,3,18,toilet_flush,False,112356,A
3-112397-A-9.wav,3,9,crow,False,112397,A
3-112522-A-27.wav,3,27,brushing_teeth,False,112522,A
3-112557-A-23.wav,3,23,breathing,False,112557,A
3-115382-A-44.wav,3,44,engine,False,115382,A
3-115387-A-47.wav,3,47,airplane,False,115387,A
3-115387-B-47.wav,3,47,airplane,False,115387,B
3-115387-C-47.wav,3,47,airplane,False,115387,C
3-116135-A-1.wav,3,1,rooster,True,116135,A
3-117293-A-9.wav,3,9,crow,False,117293,A
3-117504-A-16.wav,3,16,wind,False,117504,A
3-117793-A-37.wav,3,37,clock_alarm,False,117793,A
3-117883-A-37.wav,3,37,clock_alarm,False,117883,A
3-118059-A-18.wav,3,18,toilet_flush,False,118059,A
3-118069-A-27.wav,3,27,brushing_teeth,False,118069,A
3-118194-A-33.wav,3,33,door_wood_creaks,False,118194,A
3-118487-A-26.wav,3,26,laughing,False,118487,A
3-118656-A-41.wav,3,41,chainsaw,True,118656,A
3-118657-A-41.wav,3,41,chainsaw,True,118657,A
3-118658-A-41.wav,3,41,chainsaw,True,118658,A
3-118972-A-41.wav,3,41,chainsaw,True,118972,A
3-119120-A-48.wav,3,48,fireworks,False,119120,A
3-119455-A-44.wav,3,44,engine,False,119455,A
3-119459-A-26.wav,3,26,laughing,False,119459,A
3-120526-A-37.wav,3,37,clock_alarm,False,120526,A
3-120644-A-12.wav,3,12,crackling_fire,True,120644,A
3-121348-A-9.wav,3,9,crow,False,121348,A
3-122110-A-46.wav,3,46,church_bells,False,122110,A
3-123086-A-28.wav,3,28,snoring,False,123086,A
3-123224-A-19.wav,3,19,thunderstorm,False,123224,A
3-124376-A-3.wav,3,3,cow,False,124376,A
3-124600-A-19.wav,3,19,thunderstorm,False,124600,A
3-124795-A-28.wav,3,28,snoring,False,124795,A
3-124925-A-9.wav,3,9,crow,False,124925,A
3-124958-A-28.wav,3,28,snoring,False,124958,A
3-125418-A-24.wav,3,24,coughing,False,125418,A
3-125548-A-32.wav,3,32,keyboard_typing,False,125548,A
3-126113-A-26.wav,3,26,laughing,False,126113,A
3-126358-A-3.wav,3,3,cow,False,126358,A
3-126391-A-27.wav,3,27,brushing_teeth,False,126391,A
3-127874-A-17.wav,3,17,pouring_water,False,127874,A
3-127890-A-9.wav,3,9,crow,False,127890,A
3-128160-A-44.wav,3,44,engine,False,128160,A
3-128512-A-47.wav,3,47,airplane,False,128512,A
3-128512-B-47.wav,3,47,airplane,False,128512,B
3-129264-A-9.wav,3,9,crow,False,129264,A
3-129338-A-13.wav,3,13,crickets,False,129338,A
3-129678-A-13.wav,3,13,crickets,False,129678,A
3-130330-A-22.wav,3,22,clapping,False,130330,A
3-130998-A-28.wav,3,28,snoring,False,130998,A
3-131943-A-37.wav,3,37,clock_alarm,False,131943,A
3-132340-A-37.wav,3,37,clock_alarm,False,132340,A
3-132601-A-24.wav,3,24,coughing,False,132601,A
3-132747-A-26.wav,3,26,laughing,False,132747,A
3-132830-A-32.wav,3,32,keyboard_typing,False,132830,A
3-132852-A-10.wav,3,10,rain,True,132852,A
3-133977-A-29.wav,3,29,drinking_sipping,False,133977,A
3-134049-A-1.wav,3,1,rooster,True,134049,A
3-134699-A-16.wav,3,16,wind,False,134699,A
3-134802-A-13.wav,3,13,crickets,False,134802,A
3-135469-A-35.wav,3,35,washing_machine,False,135469,A
3-135650-A-45.wav,3,45,train,False,135650,A
3-136288-A-0.wav,3,0,dog,True,136288,A
3-136451-A-45.wav,3,45,train,False,136451,A
3-136608-A-16.wav,3,16,wind,False,136608,A
3-137152-A-1.wav,3,1,rooster,True,137152,A
3-138114-A-22.wav,3,22,clapping,False,138114,A
3-138212-A-45.wav,3,45,train,False,138212,A
3-139109-A-46.wav,3,46,church_bells,False,139109,A
3-139331-A-27.wav,3,27,brushing_teeth,False,139331,A
3-139958-A-37.wav,3,37,clock_alarm,False,139958,A
3-140199-A-8.wav,3,8,sheep,False,140199,A
3-140323-A-29.wav,3,29,drinking_sipping,False,140323,A
3-140774-A-10.wav,3,10,rain,True,140774,A
3-141240-A-44.wav,3,44,engine,False,141240,A
3-141559-A-45.wav,3,45,train,False,141559,A
3-141684-A-21.wav,3,21,sneezing,True,141684,A
3-142005-A-10.wav,3,10,rain,True,142005,A
3-142006-A-10.wav,3,10,rain,True,142006,A
3-142349-A-17.wav,3,17,pouring_water,False,142349,A
3-142593-A-38.wav,3,38,clock_tick,True,142593,A
3-142601-A-21.wav,3,21,sneezing,True,142601,A
3-142604-A-24.wav,3,24,coughing,False,142604,A
3-142605-A-21.wav,3,21,sneezing,True,142605,A
3-143119-A-21.wav,3,21,sneezing,True,143119,A
3-143560-A-47.wav,3,47,airplane,False,143560,A
3-143562-A-47.wav,3,47,airplane,False,143562,A
3-143929-A-10.wav,3,10,rain,True,143929,A
3-143933-A-38.wav,3,38,clock_tick,True,143933,A
3-144028-A-0.wav,3,0,dog,True,144028,A
3-144106-A-32.wav,3,32,keyboard_typing,False,144106,A
3-144120-A-32.wav,3,32,keyboard_typing,False,144120,A
3-144128-A-23.wav,3,23,breathing,False,144128,A
3-144253-A-29.wav,3,29,drinking_sipping,False,144253,A
3-144259-A-29.wav,3,29,drinking_sipping,False,144259,A
3-144510-A-30.wav,3,30,door_wood_knock,False,144510,A
3-144692-A-21.wav,3,21,sneezing,True,144692,A
3-144827-A-11.wav,3,11,sea_waves,True,144827,A
3-144891-A-19.wav,3,19,thunderstorm,False,144891,A
3-145382-A-1.wav,3,1,rooster,True,145382,A
3-145387-A-29.wav,3,29,drinking_sipping,False,145387,A
3-145487-A-24.wav,3,24,coughing,False,145487,A
3-145577-A-43.wav,3,43,car_horn,False,145577,A
3-145719-A-17.wav,3,17,pouring_water,False,145719,A
3-145774-A-12.wav,3,12,crackling_fire,True,145774,A
3-146033-A-13.wav,3,13,crickets,False,146033,A
3-146186-A-44.wav,3,44,engine,False,146186,A
3-146697-A-43.wav,3,43,car_horn,False,146697,A
3-146873-A-24.wav,3,24,coughing,False,146873,A
3-146964-A-5.wav,3,5,cat,False,146964,A
3-146965-A-5.wav,3,5,cat,False,146965,A
3-146972-A-5.wav,3,5,cat,False,146972,A
3-147342-A-34.wav,3,34,can_opening,False,147342,A
3-147343-A-34.wav,3,34,can_opening,False,147343,A
3-147965-A-12.wav,3,12,crackling_fire,True,147965,A
3-148297-A-37.wav,3,37,clock_alarm,False,148297,A
3-148330-A-21.wav,3,21,sneezing,True,148330,A
3-148932-A-34.wav,3,34,can_opening,False,148932,A
3-149042-A-24.wav,3,24,coughing,False,149042,A
3-149189-A-1.wav,3,1,rooster,True,149189,A
3-149448-A-17.wav,3,17,pouring_water,False,149448,A
3-149465-A-22.wav,3,22,clapping,False,149465,A
3-150231-A-21.wav,3,21,sneezing,True,150231,A
3-150363-A-38.wav,3,38,clock_tick,True,150363,A
3-150979-A-40.wav,3,40,helicopter,True,150979,A
3-151080-A-20.wav,3,20,crying_baby,True,151080,A
3-151081-A-20.wav,3,20,crying_baby,True,151081,A
3-151089-A-30.wav,3,30,door_wood_knock,False,151089,A
3-151206-A-23.wav,3,23,breathing,False,151206,A
3-151212-A-24.wav,3,24,coughing,False,151212,A
3-151213-A-24.wav,3,24,coughing,False,151213,A
3-151255-A-28.wav,3,28,snoring,False,151255,A
3-151269-A-35.wav,3,35,washing_machine,False,151269,A
3-151273-A-35.wav,3,35,washing_machine,False,151273,A
